kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
5307990,K03228.01,FALSE POSITIVE,1,-1201453300.2783237
9291039,K03230.01,FALSE POSITIVE,1,-2635283609.640262
9291039,K03230.02,FALSE POSITIVE,2,-2674346521.9687424
10489539,K03231.01,FALSE POSITIVE,1,-2499790834.482389
9569711,K03232.01,CANDIDATE,1,-171189176.57741627
10057494,K03234.01,CONFIRMED,1,-1167147261.5669584
7902003,K03236.01,CANDIDATE,1,-2279911000.516089
6587796,K03237.01,CONFIRMED,1,-1357182006.1069474
9489953,K03238.01,FALSE POSITIVE,1,-2481066589.9580493
5305240,K03239.01,FALSE POSITIVE,1,-366368519.8635235
6206559,K03240.01,FALSE POSITIVE,1,-1451335446.1539786
9532117,K03241.01,FALSE POSITIVE,1,-1991768706.4212735
6928906,K03242.01,FALSE POSITIVE,1,-2494971339.813951
9821151,K03243.01,FALSE POSITIVE,1,-1740926220.6492476
6850665,K03244.01,FALSE POSITIVE,1,-2608045830.5742474
8073705,K03245.01,CONFIRMED,1,-2307766180.1370196
9885417,K03246.01,CONFIRMED,1,5200193785.713252
3336476,K03247.01,FALSE POSITIVE,1,-2231183184.0225034
10917433,K03248.01,CANDIDATE,1,-2136246638.879147
9083564,K03249.01,FALSE POSITIVE,1,-2206866142.303101
7335713,K03250.01,FALSE POSITIVE,1,-1221286585.899302
2707985,K03253.01,FALSE POSITIVE,1,-1783734345.942454
9899141,K03254.01,FALSE POSITIVE,1,-1958930466.88536
8183288,K03255.01,CONFIRMED,1,-2285800829.69436
10420301,K03257.01,FALSE POSITIVE,1,-2567370082.3354096
4366323,K03258.01,CANDIDATE,1,-2422200563.2254844
2853029,K03259.01,CANDIDATE,1,-2460689113.1979485
12156174,K03260.01,CONFIRMED,1,-2312166927.9783416
12055539,K03261.01,CONFIRMED,1,-2106742485.137414
12056139,K03262.01,CONFIRMED,1,-2480147078.7195783
11853130,K03263.01,CANDIDATE,1,2125803174.9726384
9345933,K03264.01,CANDIDATE,1,-2433582809.0924544
10030778,K03265.01,FALSE POSITIVE,1,-289592002.91273814
8826007,K03266.01,CONFIRMED,1,-2372955029.8597383
8620402,K03267.01,CANDIDATE,1,-2360262773.5804267
8379021,K03268.01,CANDIDATE,1,-1896869912.918084
8104030,K03269.01,FALSE POSITIVE,1,962530396.5943013
6612327,K03270.01,FALSE POSITIVE,1,-2083094644.0876713
7285757,K03271.01,CANDIDATE,1,-2387305928.699035
7285757,K03271.02,CANDIDATE,2,-2307714234.767591
4948730,K03272.01,FALSE POSITIVE,1,-2454874149.746652
5211922,K03273.01,FALSE POSITIVE,1,-1719348136.0173328
5280587,K03274.01,CONFIRMED,1,-2210608589.47716
5303346,K03275.01,FALSE POSITIVE,1,-101919253.97786017
3858879,K03276.01,FALSE POSITIVE,1,-1874479977.954683
3120904,K03277.01,CONFIRMED,1,-2405882187.733209
3342467,K03278.01,FALSE POSITIVE,1,-2087939317.0719635
3544640,K03279.01,CANDIDATE,1,-2458590897.5333614
10653179,K03280.01,CONFIRMED,1,-2384841716.1761208
11177676,K03281.01,CONFIRMED,1,-2481205174.322829
12066569,K03282.01,CONFIRMED,1,-2310843603.59071
6497146,K03284.01,CONFIRMED,1,-2325003717.946087
8625813,K03285.01,FALSE POSITIVE,1,-2489776254.093147
8016691,K03286.01,CONFIRMED,1,-2463761944.6558795
6584273,K03287.01,CONFIRMED,1,-2378024109.7616315
5768816,K03288.01,CONFIRMED,1,-1956270434.6969645
5360974,K03289.01,FALSE POSITIVE,1,-2295455294.102231
4936990,K03290.01,FALSE POSITIVE,1,5116983816.991736
6233483,K03291.01,FALSE POSITIVE,1,5664796352.898373
5392871,K03292.01,FALSE POSITIVE,1,-2513302380.2457733
3858851,K03293.01,FALSE POSITIVE,1,-2070365250.4433486
3858917,K03294.01,FALSE POSITIVE,1,-1616697642.0565083
4466356,K03295.01,FALSE POSITIVE,1,-2179753407.6346087
9447166,K03296.01,CONFIRMED,1,-2486334537.361088
9643043,K03297.01,FALSE POSITIVE,1,-807779200.1800431
8151055,K03298.01,CONFIRMED,1,-2315558516.544519
7177555,K03299.01,FALSE POSITIVE,1,-1055701921.2402092
7889486,K03300.01,FALSE POSITIVE,1,-2588404014.1062365
7889486,K03300.02,FALSE POSITIVE,2,-2323035989.9218287
8301878,K03301.01,CANDIDATE,1,-2415079654.265903
8233802,K03302.01,FALSE POSITIVE,1,-2318940641.354744
7510820,K03303.01,CONFIRMED,1,-2279294518.464934
9307105,K03304.01,FALSE POSITIVE,1,-792461632.3471532
6880517,K03305.01,CONFIRMED,1,-2492228581.8188095
6615511,K03306.01,CONFIRMED,1,-2526700305.688736
6131130,K03307.01,CANDIDATE,1,-2337049040.3191147
3632089,K03308.01,CONFIRMED,1,-2398148071.323328
3632089,K03308.02,CONFIRMED,2,-2355383913.516722
5563300,K03309.01,CANDIDATE,1,1675003720.6916044
12253769,K03310.01,CANDIDATE,1,-2336519879.98285
12735830,K03311.01,CONFIRMED,1,-2030032728.9998157
11905409,K03312.01,CANDIDATE,1,-2439797899.314278
9571186,K03313.01,CANDIDATE,1,-1874499351.27461
9838060,K03314.01,FALSE POSITIVE,1,8149225689.747056
8554701,K03315.01,CONFIRMED,1,-2333886148.279406
9031209,K03316.01,CONFIRMED,1,-1964528744.2999034
7130418,K03317.01,FALSE POSITIVE,1,-2046853777.8884592
8331612,K03318.01,CANDIDATE,1,-2425955537.53223
8331612,K03318.02,CANDIDATE,2,-2589545752.933677
5965819,K03319.01,CANDIDATE,1,-2145368292.5241413
5965819,K03319.02,CONFIRMED,2,-2376399395.0209417
5965819,K03319.03,CONFIRMED,3,-2219615041.880702
6690171,K03320.01,FALSE POSITIVE,1,5385292419.2275915
6859801,K03321.01,FALSE POSITIVE,1,4821989395.056601
7767733,K03322.01,FALSE POSITIVE,1,8149225689.848001
5193659,K03323.01,CANDIDATE,1,-2461681133.5951858
4271474,K03324.01,CONFIRMED,1,-2222265181.0625577
5130983,K03325.01,FALSE POSITIVE,1,-2290869207.681173
11093538,K03326.01,FALSE POSITIVE,1,-1875003.1820222007
11044779,K03327.01,FALSE POSITIVE,1,4804568317.315735
4634135,K03328.01,FALSE POSITIVE,1,198388268.01204878
6955671,K03329.01,CANDIDATE,1,-2569077729.9594884
4736644,K03330.01,CONFIRMED,1,-2412088525.878427
5876805,K03331.01,FALSE POSITIVE,1,8149225689.908515
5818068,K03332.01,FALSE POSITIVE,1,-305477759.8809991
12208887,K03333.01,FALSE POSITIVE,1,-2767555459.6535335
11147814,K03334.01,FALSE POSITIVE,1,8149225689.753791
10922659,K03335.01,CANDIDATE,1,-2524511127.0185165
8892720,K03336.01,FALSE POSITIVE,1,8149225689.74282
7692093,K03337.01,CANDIDATE,1,-2406566311.347098
7692093,K03337.02,FALSE POSITIVE,2,-2627677757.5220785
8263752,K03338.01,FALSE POSITIVE,1,4610969048.032838
8263752,K03338.02,FALSE POSITIVE,2,3109648748.782242
7772914,K03339.01,CANDIDATE,1,-1964406052.4064658
3529290,K03340.01,CANDIDATE,1,-2426709151.1557565
3529290,K03340.02,CANDIDATE,2,-2468678677.6536946
5621333,K03341.01,CANDIDATE,1,-2561185672.73877
5621333,K03341.02,CANDIDATE,2,-2558179590.2588387
5392897,K03342.01,FALSE POSITIVE,1,7622743087.112514
3236705,K03343.01,CANDIDATE,1,-2292778409.2526426
11810124,K03344.01,CANDIDATE,1,-1953421673.35119
11810124,K03344.02,CONFIRMED,2,-2346227432.7630677
11810124,K03344.03,CANDIDATE,3,-2662023249.867993
11303322,K03345.01,CONFIRMED,1,-2531622620.107433
11241912,K03346.01,CONFIRMED,1,-2329710204.1529107
8824737,K03347.01,CANDIDATE,1,-2168823114.4602036
9349757,K03348.01,CONFIRMED,1,-2403279489.6758432
9349757,K03348.02,CANDIDATE,2,-2543724232.7486877
8636333,K03349.01,CONFIRMED,1,-2509214348.2632957
7136958,K03350.01,FALSE POSITIVE,1,8149225689.9042015
1995732,K03351.01,FALSE POSITIVE,1,8149225689.898655
8081239,K03352.01,CONFIRMED,1,-2196677287.699899
7091432,K03353.01,CONFIRMED,1,-2270972358.259013
9845909,K03354.01,CANDIDATE,1,-2515204631.7013955
9221528,K03355.01,CANDIDATE,1,-2531312253.534067
6368230,K03356.01,CONFIRMED,1,-2516507610.0839305
7115291,K03357.01,FALSE POSITIVE,1,8149225689.750743
4263529,K03358.01,CANDIDATE,1,3575278275.6565146
10711551,K03359.01,FALSE POSITIVE,1,-2767555459.6518774
7866921,K03360.01,FALSE POSITIVE,1,3217733055.261935
6619815,K03361.01,CANDIDATE,1,-2483894319.637748
3098197,K03362.01,FALSE POSITIVE,1,246879816.61049166
11651712,K03363.01,CONFIRMED,1,-1604282946.6938155
11081512,K03364.01,FALSE POSITIVE,1,-2474093508.9003325
11455428,K03365.01,CONFIRMED,1,-2075837826.6781743
10484409,K03366.01,FALSE POSITIVE,1,-2356460793.967075
10935993,K03367.01,CANDIDATE,1,-2429372370.869848
5257082,K03368.01,CANDIDATE,1,-2206395068.434032
5796185,K03369.01,FALSE POSITIVE,1,8149225689.750292
11657614,K03370.01,CANDIDATE,1,-1781363049.7541518
11657614,K03370.02,CONFIRMED,2,-2247553807.353196
11125797,K03371.01,CANDIDATE,1,-2316256746.601177
11125797,K03371.02,CONFIRMED,2,-2188167006.842069
9785921,K03372.01,CANDIDATE,1,-2501180173.912846
9785921,K03372.02,FALSE POSITIVE,2,-2635178362.266688
3102000,K03373.01,FALSE POSITIVE,1,2980586378.741869
6705026,K03374.01,CONFIRMED,1,-2457197451.890113
6705026,K03374.02,CANDIDATE,2,-2561480017.950594
6779726,K03375.01,CANDIDATE,1,-2390518439.0080853
5553959,K03377.01,CANDIDATE,1,-1895477166.844472
4376629,K03378.01,FALSE POSITIVE,1,-2163566771.2515936
2995392,K03379.01,CONFIRMED,1,-2540059229.936123
3120308,K03380.01,FALSE POSITIVE,1,-2230004265.2934074
3958301,K03381.02,FALSE POSITIVE,2,-2556164532.192
9991621,K03382.01,FALSE POSITIVE,1,-2392226964.3395524
8078502,K03383.01,CANDIDATE,1,-2490972849.7825284
8644365,K03384.01,CANDIDATE,1,-2270138452.4644613
8644365,K03384.02,CONFIRMED,2,-1994726951.2605295
9489947,K03385.01,FALSE POSITIVE,1,8149225689.70659
6960487,K03386.01,FALSE POSITIVE,1,8149225689.726454
6309264,K03387.01,FALSE POSITIVE,1,-2334187910.189776
3858988,K03388.01,FALSE POSITIVE,1,-2366897293.5544696
3848966,K03389.01,CANDIDATE,1,-2648770058.9611177
10798605,K03390.01,FALSE POSITIVE,1,8149225689.8383465
9452897,K03391.01,CANDIDATE,1,-2547031962.579089
9714123,K03392.01,FALSE POSITIVE,1,8149225689.901009
9085563,K03393.01,CONFIRMED,1,-2606482053.4761605
7748487,K03394.01,CANDIDATE,1,-2493202266.3745785
3219037,K03395.01,CANDIDATE,1,-2411446163.0925198
5710069,K03396.01,CANDIDATE,1,-2579738049.5520225
6200810,K03397.01,CANDIDATE,1,-2462020775.737022
3561464,K03398.01,CONFIRMED,1,-2137059628.477706
3561464,K03398.02,CANDIDATE,2,-2185568014.9889407
3561464,K03398.03,CANDIDATE,3,-2077836735.7228923
6359802,K03399.01,FALSE POSITIVE,1,1954715575.8678384
9328641,K03400.01,FALSE POSITIVE,1,-2498444913.7011056
9966219,K03401.01,CANDIDATE,1,-2525080007.593016
3757778,K03402.01,FALSE POSITIVE,1,8149225689.785384
11754430,K03403.01,CONFIRMED,1,-2387475380.171166
11754430,K03403.02,CANDIDATE,2,-2390707917.257646
8409295,K03404.01,CONFIRMED,1,-2541297218.9659
8211605,K03405.01,FALSE POSITIVE,1,-2507681916.3984995
7131760,K03407.01,CONFIRMED,1,-2447537469.480118
11922778,K03408.01,CANDIDATE,1,-2551353454.7085395
9468382,K03409.01,FALSE POSITIVE,1,-2148397950.2583423
9285265,K03410.01,CONFIRMED,1,-2527679819.0505977
9285265,K03410.02,CANDIDATE,2,-2637237133.110689
6025124,K03411.01,FALSE POSITIVE,1,8149225063.20485
5780930,K03412.01,CONFIRMED,1,-2012455507.6797059
4164393,K03413.01,FALSE POSITIVE,1,8149225689.901374
6023859,K03414.01,FALSE POSITIVE,1,8149225689.594677
3433668,K03415.01,CONFIRMED,1,-2342256186.465344
2849140,K03416.01,CANDIDATE,1,-2558482608.1466303
7503885,K03417.01,CONFIRMED,1,-2603773506.0792227
3629330,K03418.01,CONFIRMED,1,-2661757189.1919956
11519134,K03419.01,FALSE POSITIVE,1,8149225689.90066
7289338,K03420.01,CANDIDATE,1,-2450446205.852833
7289338,K03420.02,CANDIDATE,2,-2429723245.4121547
5004909,K03421.01,FALSE POSITIVE,1,-2569034604.994249
5898983,K03422.01,FALSE POSITIVE,1,-2374973448.6321816
3745559,K03423.01,CANDIDATE,1,-1734260476.2722006
8356054,K03424.01,FALSE POSITIVE,1,-2767555469.653586
9117416,K03425.01,CANDIDATE,1,-2431408978.162841
9117416,K03425.02,CANDIDATE,2,-1997375300.3275838
9117416,K03425.03,CANDIDATE,3,-2351886104.773806
5900235,K03426.01,FALSE POSITIVE,1,-2525472034.721105
9907505,K03427.01,FALSE POSITIVE,1,8149225689.901192
9027909,K03428.01,CONFIRMED,1,-2534594319.461013
9230021,K03429.01,CANDIDATE,1,-2401213612.008627
9230021,K03429.02,CONFIRMED,2,-2580268384.749066
7697103,K03430.01,CANDIDATE,1,-2543553514.233869
9267996,K03431.01,FALSE POSITIVE,1,-2218489074.0527134
8738775,K03432.01,CONFIRMED,1,-2556806652.1958656
7093401,K03433.01,CANDIDATE,1,-420339432.58764327
8628665,K03434.01,CANDIDATE,1,-2400730253.363593
3945802,K03435.01,FALSE POSITIVE,1,-2512883452.1839175
6265665,K03436.01,CONFIRMED,1,-2337892958.501097
4645174,K03437.01,CONFIRMED,1,-2474430503.3766975
4645174,K03437.02,CANDIDATE,2,-2460766901.842933
6599975,K03438.01,CONFIRMED,1,-2338426833.1626205
4282191,K03439.01,CONFIRMED,1,-2371783242.664523
3559860,K03440.01,FALSE POSITIVE,1,-2586995194.935993
3559860,K03440.02,FALSE POSITIVE,2,-2539287386.0882044
10651945,K03441.01,FALSE POSITIVE,1,8149225689.9018755
9837586,K03442.01,FALSE POSITIVE,1,-1379599136.7200541
7288306,K03443.01,CONFIRMED,1,-2434625700.5349216
5384713,K03444.01,CANDIDATE,1,1605180439.5838904
5384713,K03444.02,FALSE POSITIVE,2,-1363247467.326637
5384713,K03444.03,CANDIDATE,3,-2223619159.2211113
5384713,K03444.04,FALSE POSITIVE,4,-2624409599.6015596
11860395,K03445.01,CONFIRMED,1,-2583327694.008338
2852528,K03446.01,FALSE POSITIVE,1,-2483182288.649605
3348216,K03448.01,CANDIDATE,1,-2434914227.7998548
10798838,K03449.01,FALSE POSITIVE,1,8149225689.697098
8560940,K03450.01,FALSE POSITIVE,1,-2649580600.785392
10793576,K03451.01,CANDIDATE,1,-2409968148.324593
7021177,K03452.01,FALSE POSITIVE,1,-2767555469.653295
4932689,K03453.01,FALSE POSITIVE,1,-2598339002.8035827
7122259,K03454.01,FALSE POSITIVE,1,8149225689.90501
6947668,K03455.01,CANDIDATE,1,-2527567270.285284
6364582,K03456.01,CONFIRMED,1,-2336724846.167887
9834257,K03457.01,FALSE POSITIVE,1,-808403524.0269666
6118370,K03458.01,CONFIRMED,1,-2599983294.857793
2717158,K03459.01,CANDIDATE,1,-2465871947.765575
9664276,K03460.01,CANDIDATE,1,-2567742115.567786
2437112,K03461.01,FALSE POSITIVE,1,-2520290544.8188434
2437112,K03461.02,FALSE POSITIVE,2,-2548533342.004413
9967009,K03462.01,CANDIDATE,1,-2601125219.825114
9967009,K03462.02,CANDIDATE,2,-2616451185.7931666
5294945,K03463.01,CANDIDATE,1,-2558876624.6169157
11874338,K03464.01,FALSE POSITIVE,1,-1787291191.4037108
9763612,K03465.01,CONFIRMED,1,-2337749440.924206
9468384,K03466.01,FALSE POSITIVE,1,8149225689.908461
7121885,K03467.01,FALSE POSITIVE,1,7675004670.468976
5213404,K03468.01,CONFIRMED,1,-2576515021.0690703
4844470,K03469.01,CANDIDATE,1,-2283852398.958659
9995771,K03470.01,CANDIDATE,1,-2572762809.125842
9995771,K03470.02,CONFIRMED,2,-2599936623.7135396
11875511,K03471.01,FALSE POSITIVE,1,7981750302.732655
9536108,K03472.01,CANDIDATE,1,-2260627550.0975575
8905246,K03473.01,CANDIDATE,1,-992732494.5203096
5213230,K03474.01,CANDIDATE,1,-2545900681.190396
5986209,K03476.01,FALSE POSITIVE,1,-2767555459.6533604
9226339,K03477.01,FALSE POSITIVE,1,-2428880840.784062
7742408,K03478.01,CANDIDATE,1,-2341780239.9187937
6525209,K03479.01,FALSE POSITIVE,1,8149225689.904075
6525209,K03479.02,FALSE POSITIVE,2,8149225689.7633095
9843517,K03480.01,CANDIDATE,1,-2570278685.108178
8812045,K03481.01,CANDIDATE,1,-2615156450.799407
7288444,K03482.01,CANDIDATE,1,-2503217735.8455095
3101923,K03483.01,CANDIDATE,1,-2603222442.443402
10881457,K03484.01,CONFIRMED,1,-2585642432.0302854
5471289,K03485.01,FALSE POSITIVE,1,-2622900338.1074095
8121328,K03486.01,CANDIDATE,1,-2549747288.819703
9783760,K03487.01,FALSE POSITIVE,1,3887114480.879876
9528430,K03489.01,FALSE POSITIVE,1,8149225689.902595
8882847,K03490.01,FALSE POSITIVE,1,-2536025840.0918846
12164634,K03491.01,FALSE POSITIVE,1,8149225689.901313
5193077,K03492.01,FALSE POSITIVE,1,-2359302848.253015
8880123,K03493.01,CANDIDATE,1,-2508575772.562033
8231667,K03494.01,CANDIDATE,1,-2256399196.8228097
9474756,K03495.01,CANDIDATE,1,-2587452176.3327737
9474756,K03495.02,CANDIDATE,2,-2481578999.8287926
7517261,K03496.01,CONFIRMED,1,-2363248427.9420776
7517261,K03496.02,CANDIDATE,2,-2421768846.914326
8424002,K03497.01,CONFIRMED,1,-1479764013.5822575
8635938,K03498.01,FALSE POSITIVE,1,-2598904242.82632
5471688,K03499.01,FALSE POSITIVE,1,-2666916153.5968575
6058816,K03500.01,CANDIDATE,1,-2408964992.134531
6058816,K03500.02,CANDIDATE,2,-2422029876.870766
6286161,K03501.01,FALSE POSITIVE,1,8149225689.905728
5385471,K03502.01,FALSE POSITIVE,1,-2533559951.3873563
6368175,K03503.01,CANDIDATE,1,-2562739680.2974563
5471158,K03504.01,FALSE POSITIVE,1,-2628938734.1931643
4847843,K03505.01,FALSE POSITIVE,1,-2039151129.2770634
8719419,K03506.01,FALSE POSITIVE,1,8149225689.870105
6697817,K03508.01,CANDIDATE,1,-2529110298.842393
3439096,K03509.01,FALSE POSITIVE,1,-1464483253.3922327
9028474,K03510.01,FALSE POSITIVE,1,8149225689.904077
3644542,K03511.01,FALSE POSITIVE,1,8149225689.903959
6182849,K03512.01,FALSE POSITIVE,1,-2767555459.651667
9851142,K03513.01,FALSE POSITIVE,1,8149225689.913092
7117003,K03514.01,FALSE POSITIVE,1,-2767555599.65366
3240159,K03515.01,FALSE POSITIVE,1,8149225689.901563
9658118,K03516.01,FALSE POSITIVE,1,-2767555459.653235
7132542,K03517.01,FALSE POSITIVE,1,-2767555509.6526794
8589754,K03518.01,FALSE POSITIVE,1,8149225689.942919
3757590,K03520.01,CANDIDATE,1,-2767555499.6537757
5456023,K03521.01,FALSE POSITIVE,1,-2767555499.653802
12021387,K03522.01,CANDIDATE,1,8149225689.900015
8044608,K03523.01,FALSE POSITIVE,1,8149225689.900762
8760135,K03524.01,FALSE POSITIVE,1,-2767555469.6535206
4073707,K03525.01,FALSE POSITIVE,1,8149225689.948487
10292238,K03526.01,FALSE POSITIVE,1,8149225689.897996
8733497,K03527.01,FALSE POSITIVE,1,8149225689.80838
4255422,K03528.01,FALSE POSITIVE,1,8149225689.900893
9837544,K03529.01,FALSE POSITIVE,1,-2767555499.6535673
7877824,K03530.01,FALSE POSITIVE,1,-2767555459.651907
6947164,K03531.01,FALSE POSITIVE,1,8149225689.902101
10748621,K03532.01,FALSE POSITIVE,1,-2767555729.6546645
4824268,K03533.01,FALSE POSITIVE,1,8149225689.902327
6431670,K03534.01,FALSE POSITIVE,1,-2767555479.6534667
7376500,K03535.01,FALSE POSITIVE,1,8149225689.921266
7987086,K03536.01,FALSE POSITIVE,1,8149225689.900783
7374746,K03537.01,FALSE POSITIVE,1,8149225689.951119
8668810,K03538.01,FALSE POSITIVE,1,-2767555749.6547008
8868907,K03539.01,FALSE POSITIVE,1,8149225689.899675
8868364,K03541.01,CANDIDATE,1,8149225689.846718
3964545,K03542.01,FALSE POSITIVE,1,8149225689.920904
9656397,K03543.01,FALSE POSITIVE,1,-2767555629.653657
3735629,K03544.01,FALSE POSITIVE,1,-2767555459.6519456
8244173,K03545.01,FALSE POSITIVE,1,-2767557103.765882
7287391,K03546.01,FALSE POSITIVE,1,8149225689.916238
6756202,K03547.01,FALSE POSITIVE,1,8149225689.859297
10215869,K03548.01,FALSE POSITIVE,1,8149225689.689325
2307206,K03549.01,FALSE POSITIVE,1,-2767555579.6536093
7025540,K03550.01,FALSE POSITIVE,1,8149225689.951373
7620844,K03551.01,FALSE POSITIVE,1,8149225689.901684
6233466,K03552.01,FALSE POSITIVE,1,8149225689.910023
11249624,K03553.01,FALSE POSITIVE,1,8149225689.900428
6426592,K03554.01,CANDIDATE,1,-2767555669.8697534
8491745,K03555.01,FALSE POSITIVE,1,8149225689.902751
3970117,K03556.01,FALSE POSITIVE,1,6587689069.703809
5534965,K03557.01,FALSE POSITIVE,1,8149225689.757564
9965206,K03558.01,FALSE POSITIVE,1,8149225689.9036665
4848423,K03560.01,FALSE POSITIVE,1,8149225689.943697
11403216,K03561.01,FALSE POSITIVE,1,8149225689.915596
9948002,K03562.01,FALSE POSITIVE,1,8149225689.9017935
5264304,K03563.01,FALSE POSITIVE,1,8149225689.898162
10960995,K03564.01,FALSE POSITIVE,1,8149225689.949731
9592575,K03565.01,FALSE POSITIVE,1,8149225689.946281
7898576,K03566.01,FALSE POSITIVE,1,-1378519232.1755052
11671429,K03567.01,FALSE POSITIVE,1,7551321323.662463
9773869,K03568.01,FALSE POSITIVE,1,5684258996.907401
6707942,K03569.01,FALSE POSITIVE,1,8149225689.682522
5023948,K03570.01,FALSE POSITIVE,1,8149225689.937344
5113053,K03571.01,FALSE POSITIVE,1,-2767557093.718918
4743508,K03572.01,CANDIDATE,1,8149225689.933182
10068919,K03573.01,FALSE POSITIVE,1,8149225689.763514
7353970,K03574.01,FALSE POSITIVE,1,8149225689.898876
12316447,K03575.01,FALSE POSITIVE,1,-2767555459.6532917
10491554,K03576.01,FALSE POSITIVE,1,3984068838.682772
9785454,K03577.01,FALSE POSITIVE,1,8149225689.900378
10464666,K03578.01,FALSE POSITIVE,1,8149225689.793941
5024292,K03579.01,FALSE POSITIVE,1,8149225689.941556
4659255,K03580.01,FALSE POSITIVE,1,1994317943.5997
8263746,K03581.01,FALSE POSITIVE,1,-2767555459.6528983
3428468,K03582.01,FALSE POSITIVE,1,8149225689.900241
5130740,K03583.01,FALSE POSITIVE,1,8149225689.807136
9892471,K03584.01,FALSE POSITIVE,1,8149225689.905775
2019076,K03585.01,FALSE POSITIVE,1,8149225689.944545
7376490,K03586.01,FALSE POSITIVE,1,8149225689.942648
11968513,K03587.01,FALSE POSITIVE,1,8149225689.950271
9656543,K03588.01,FALSE POSITIVE,1,8149225689.776382
10751515,K03589.01,FALSE POSITIVE,1,7455037755.651416
3348093,K03590.01,FALSE POSITIVE,1,-2767555449.652101
6182846,K03591.01,FALSE POSITIVE,1,8149225689.916157
9851126,K03592.01,FALSE POSITIVE,1,8149225689.942939
3442054,K03593.01,FALSE POSITIVE,1,8149225689.90123
4079530,K03594.01,FALSE POSITIVE,1,8149225689.692394
10677186,K03595.01,FALSE POSITIVE,1,8149225689.658648
9025914,K03596.01,FALSE POSITIVE,1,8149225689.902925
9366988,K03597.01,FALSE POSITIVE,1,8149224045.717496
2437149,K03598.01,FALSE POSITIVE,1,-2767555459.6531014
9715925,K03599.01,FALSE POSITIVE,1,8149225689.882035
9529733,K03600.01,FALSE POSITIVE,1,8149225689.905813
9613070,K03601.01,FALSE POSITIVE,1,8149225689.556072
10845188,K03602.01,FALSE POSITIVE,1,8149225689.778946
5730394,K03603.01,FALSE POSITIVE,1,8149225689.947315
6956216,K03604.01,FALSE POSITIVE,1,8149225689.910245
6137704,K03605.01,FALSE POSITIVE,1,8149225689.736339
10275074,K03606.01,FALSE POSITIVE,1,8149225689.561965
9110346,K03607.01,FALSE POSITIVE,1,-2767555449.644967
10259301,K03608.01,FALSE POSITIVE,1,8149225689.693424
6233903,K03609.01,FALSE POSITIVE,1,8149225689.934723
7212066,K03610.01,FALSE POSITIVE,1,8149225689.91095
6675060,K03611.01,FALSE POSITIVE,1,8149225689.639696
10518735,K03612.01,FALSE POSITIVE,1,8149225689.901117
6546508,K03613.01,FALSE POSITIVE,1,8149225689.924423
9886224,K03614.01,FALSE POSITIVE,1,8149225689.771811
3735634,K03615.01,FALSE POSITIVE,1,8149225689.927784
6058875,K03616.01,FALSE POSITIVE,1,8149225689.955683
10735564,K03617.01,FALSE POSITIVE,1,8149225689.906624
